Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1976,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1975,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1974,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1973,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1972,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1971,1
The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,Tonga,TON,1970,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2022,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2021,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2020,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2019,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2018,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2017,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2016,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2015,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2014,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2013,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2012,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2011,1
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2010,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2009,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2008,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2007,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2006,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2005,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2004,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2003,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2002,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2001,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,2000,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1999,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1998,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1997,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1996,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1995,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1994,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1993,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1992,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1991,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1990,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1989,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1988,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1987,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1986,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1985,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1984,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1983,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1982,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1981,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1980,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1979,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1978,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1977,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1976,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1975,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1974,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1973,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1972,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1971,0
The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,Tonga,TON,1970,0
"Retirement age with full benefits, female",SG.AGE.RTRE.FL.FE,Tonga,TON,2022,60
"Retirement age with full benefits, male",SG.AGE.RTRE.FL.MA,Tonga,TON,2022,60
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2022,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2021,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2020,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2019,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2018,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2017,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2016,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2015,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2014,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2013,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2012,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2011,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2010,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2009,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2008,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2007,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2006,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2005,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2004,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2003,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2002,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2001,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,2000,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1999,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1998,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1997,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1996,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1995,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1994,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1993,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1992,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1991,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1990,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1989,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1988,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1987,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1986,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1985,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1984,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1983,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1982,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1981,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1980,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1979,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1978,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1977,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1976,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1975,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1974,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1973,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1972,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1971,1
A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,Tonga,TON,1970,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2022,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2021,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2020,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2019,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2018,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2017,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2016,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2015,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2014,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2013,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2012,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2011,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2010,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2009,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2008,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2007,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2006,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2005,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2004,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2003,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2002,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2001,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,2000,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1999,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1998,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1997,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1996,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1995,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1994,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1993,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1992,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1991,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1990,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1989,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1988,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1987,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1986,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1985,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1984,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1983,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1982,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1981,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1980,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1979,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1978,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1977,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1976,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1975,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1974,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1973,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1972,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1971,1
A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,Tonga,TON,1970,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2022,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2021,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2020,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2019,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2018,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2017,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2016,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2015,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2014,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2013,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2012,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2011,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2010,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2009,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2008,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2007,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2006,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2005,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2004,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2003,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2002,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2001,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,2000,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1999,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1998,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1997,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1996,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1995,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1994,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1993,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1992,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1991,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1990,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1989,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1988,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1987,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1986,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1985,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1984,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1983,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1982,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1981,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1980,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1979,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1978,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1977,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1976,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1975,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1974,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1973,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1972,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1971,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,1970,0
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2022,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2021,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2020,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2019,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2018,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2017,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2016,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2015,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2014,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2013,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2012,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2011,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2010,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2009,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2008,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2007,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2006,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2005,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2004,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2003,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2002,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2001,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,2000,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,1999,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,1998,1
A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,Tonga,TON,1997,1
